0
         2.0 : {'trueAccept': 53, 'falseAccept': 40, 'trueReject': 160, 'falseReject': 147}
         2.05 : {'trueAccept': 45, 'falseAccept': 37, 'trueReject': 163, 'falseReject': 155}
         2.1 : {'trueAccept': 41, 'falseAccept': 31, 'trueReject': 169, 'falseReject': 159}
         2.15 : {'trueAccept': 34, 'falseAccept': 27, 'trueReject': 173, 'falseReject': 166}
         2.2 : {'trueAccept': 28, 'falseAccept': 24, 'trueReject': 176, 'falseReject': 172}
         2.25 : {'trueAccept': 26, 'falseAccept': 18, 'trueReject': 182, 'falseReject': 174}
         2.3 : {'trueAccept': 25, 'falseAccept': 18, 'trueReject': 182, 'falseReject': 175}
         2.35 : {'trueAccept': 24, 'falseAccept': 18, 'trueReject': 182, 'falseReject': 176}
         2.4 : {'trueAccept': 22, 'falseAccept': 17, 'trueReject': 183, 'falseReject': 178}
         2.45 : {'trueAccept': 16, 'falseAccept': 16, 'trueReject': 184, 'falseReject': 184}
         2.5 : {'trueAccept': 14, 'falseAccept': 12, 'trueReject': 188, 'falseReject': 186}
         2.55 : {'trueAccept': 12, 'falseAccept': 12, 'trueReject': 188, 'falseReject': 188}
         2.6 : {'trueAccept': 10, 'falseAccept': 11, 'trueReject': 189, 'falseReject': 190}
         2.65 : {'trueAccept': 9, 'falseAccept': 11, 'trueReject': 189, 'falseReject': 191}
         2.7 : {'trueAccept': 9, 'falseAccept': 11, 'trueReject': 189, 'falseReject': 191}
         2.75 : {'trueAccept': 6, 'falseAccept': 10, 'trueReject': 190, 'falseReject': 194}
         2.8 : {'trueAccept': 6, 'falseAccept': 10, 'trueReject': 190, 'falseReject': 194}
         2.85 : {'trueAccept': 5, 'falseAccept': 10, 'trueReject': 190, 'falseReject': 195}
         2.9 : {'trueAccept': 5, 'falseAccept': 10, 'trueReject': 190, 'falseReject': 195}
         2.95 : {'trueAccept': 5, 'falseAccept': 10, 'trueReject': 190, 'falseReject': 195}
         3.0 : {'trueAccept': 5, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 195}
         3.05 : {'trueAccept': 5, 'falseAccept': 8, 'trueReject': 192, 'falseReject': 195}
         3.1 : {'trueAccept': 4, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 196}
         3.15 : {'trueAccept': 4, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 196}
         3.2 : {'trueAccept': 3, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 197}
         3.25 : {'trueAccept': 3, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 197}
         3.3 : {'trueAccept': 3, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 197}
         3.35 : {'trueAccept': 3, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 197}
         3.4 : {'trueAccept': 3, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 197}
         3.45 : {'trueAccept': 2, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 198}
         3.5 : {'trueAccept': 2, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 198}
         3.55 : {'trueAccept': 1, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 199}
         3.6 : {'trueAccept': 1, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 199}
         3.65 : {'trueAccept': 1, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 199}
         3.7 : {'trueAccept': 0, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 200}
         3.75 : {'trueAccept': 0, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 200}
         3.8 : {'trueAccept': 0, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 200}
         3.85 : {'trueAccept': 0, 'falseAccept': 0, 'trueReject': 200, 'falseReject': 200}
         3.9 : {'trueAccept': 0, 'falseAccept': 0, 'trueReject': 200, 'falseReject': 200}
         3.95 : {'trueAccept': 0, 'falseAccept': 0, 'trueReject': 200, 'falseReject': 200}
5
         0.75 : {'trueAccept': 199, 'falseAccept': 195, 'trueReject': 5, 'falseReject': 1}
         0.8 : {'trueAccept': 199, 'falseAccept': 194, 'trueReject': 6, 'falseReject': 1}
         0.85 : {'trueAccept': 199, 'falseAccept': 192, 'trueReject': 8, 'falseReject': 1}
         0.9 : {'trueAccept': 199, 'falseAccept': 190, 'trueReject': 10, 'falseReject': 1}
         0.95 : {'trueAccept': 199, 'falseAccept': 183, 'trueReject': 17, 'falseReject': 1}
         1.0 : {'trueAccept': 196, 'falseAccept': 180, 'trueReject': 20, 'falseReject': 4}
         1.05 : {'trueAccept': 194, 'falseAccept': 179, 'trueReject': 21, 'falseReject': 6}
         1.1 : {'trueAccept': 188, 'falseAccept': 172, 'trueReject': 28, 'falseReject': 12}
         1.15 : {'trueAccept': 183, 'falseAccept': 166, 'trueReject': 34, 'falseReject': 17}
         1.2 : {'trueAccept': 177, 'falseAccept': 156, 'trueReject': 44, 'falseReject': 23}
         1.25 : {'trueAccept': 174, 'falseAccept': 148, 'trueReject': 52, 'falseReject': 26}
         1.3 : {'trueAccept': 168, 'falseAccept': 140, 'trueReject': 60, 'falseReject': 32}
         1.35 : {'trueAccept': 159, 'falseAccept': 133, 'trueReject': 67, 'falseReject': 41}
         1.4 : {'trueAccept': 154, 'falseAccept': 128, 'trueReject': 72, 'falseReject': 46}
         1.45 : {'trueAccept': 143, 'falseAccept': 117, 'trueReject': 83, 'falseReject': 57}
         1.5 : {'trueAccept': 134, 'falseAccept': 114, 'trueReject': 86, 'falseReject': 66}
         1.55 : {'trueAccept': 121, 'falseAccept': 107, 'trueReject': 93, 'falseReject': 79}
         1.6 : {'trueAccept': 114, 'falseAccept': 100, 'trueReject': 100, 'falseReject': 86}
         1.65 : {'trueAccept': 103, 'falseAccept': 91, 'trueReject': 109, 'falseReject': 97}
         1.7 : {'trueAccept': 98, 'falseAccept': 86, 'trueReject': 114, 'falseReject': 102}
         1.75 : {'trueAccept': 89, 'falseAccept': 80, 'trueReject': 120, 'falseReject': 111}
         1.8 : {'trueAccept': 83, 'falseAccept': 75, 'trueReject': 125, 'falseReject': 117}
         1.85 : {'trueAccept': 77, 'falseAccept': 67, 'trueReject': 133, 'falseReject': 123}
         1.9 : {'trueAccept': 71, 'falseAccept': 63, 'trueReject': 137, 'falseReject': 129}
         1.95 : {'trueAccept': 59, 'falseAccept': 59, 'trueReject': 141, 'falseReject': 141}
         2.0 : {'trueAccept': 53, 'falseAccept': 51, 'trueReject': 149, 'falseReject': 147}
         2.05 : {'trueAccept': 48, 'falseAccept': 48, 'trueReject': 152, 'falseReject': 152}
         2.1 : {'trueAccept': 45, 'falseAccept': 41, 'trueReject': 159, 'falseReject': 155}
         2.15 : {'trueAccept': 41, 'falseAccept': 37, 'trueReject': 163, 'falseReject': 159}
         2.2 : {'trueAccept': 35, 'falseAccept': 32, 'trueReject': 168, 'falseReject': 165}
         2.25 : {'trueAccept': 33, 'falseAccept': 27, 'trueReject': 173, 'falseReject': 167}
         2.3 : {'trueAccept': 29, 'falseAccept': 25, 'trueReject': 175, 'falseReject': 171}
         2.35 : {'trueAccept': 22, 'falseAccept': 23, 'trueReject': 177, 'falseReject': 178}
         2.4 : {'trueAccept': 19, 'falseAccept': 21, 'trueReject': 179, 'falseReject': 181}
         2.45 : {'trueAccept': 16, 'falseAccept': 19, 'trueReject': 181, 'falseReject': 184}
         2.5 : {'trueAccept': 15, 'falseAccept': 18, 'trueReject': 182, 'falseReject': 185}
         2.55 : {'trueAccept': 12, 'falseAccept': 17, 'trueReject': 183, 'falseReject': 188}
         2.6 : {'trueAccept': 11, 'falseAccept': 16, 'trueReject': 184, 'falseReject': 189}
         2.65 : {'trueAccept': 9, 'falseAccept': 14, 'trueReject': 186, 'falseReject': 191}
         2.7 : {'trueAccept': 9, 'falseAccept': 13, 'trueReject': 187, 'falseReject': 191}
         2.75 : {'trueAccept': 9, 'falseAccept': 12, 'trueReject': 188, 'falseReject': 191}
         2.8 : {'trueAccept': 7, 'falseAccept': 10, 'trueReject': 190, 'falseReject': 193}
         2.85 : {'trueAccept': 6, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 194}
         2.9 : {'trueAccept': 5, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 195}
         2.95 : {'trueAccept': 5, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 195}
         3.0 : {'trueAccept': 5, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 195}
         3.05 : {'trueAccept': 4, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 196}
         3.1 : {'trueAccept': 3, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 197}
         3.15 : {'trueAccept': 3, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 197}
         3.2 : {'trueAccept': 2, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 198}
         3.25 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.3 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.35 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.4 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.45 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.5 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.55 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.6 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.65 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.7 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.75 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.8 : {'trueAccept': 1, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 199}
         3.85 : {'trueAccept': 0, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 200}
         3.9 : {'trueAccept': 0, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 200}
         3.95 : {'trueAccept': 0, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 200}
6
         0.75 : {'trueAccept': 200, 'falseAccept': 198, 'trueReject': 2, 'falseReject': 0}
         0.8 : {'trueAccept': 200, 'falseAccept': 198, 'trueReject': 2, 'falseReject': 0}
         0.85 : {'trueAccept': 200, 'falseAccept': 194, 'trueReject': 6, 'falseReject': 0}
         0.9 : {'trueAccept': 199, 'falseAccept': 192, 'trueReject': 8, 'falseReject': 1}
         0.95 : {'trueAccept': 198, 'falseAccept': 187, 'trueReject': 13, 'falseReject': 2}
         1.0 : {'trueAccept': 197, 'falseAccept': 183, 'trueReject': 17, 'falseReject': 3}
         1.05 : {'trueAccept': 195, 'falseAccept': 179, 'trueReject': 21, 'falseReject': 5}
         1.1 : {'trueAccept': 191, 'falseAccept': 170, 'trueReject': 30, 'falseReject': 9}
         1.15 : {'trueAccept': 183, 'falseAccept': 166, 'trueReject': 34, 'falseReject': 17}
         1.2 : {'trueAccept': 179, 'falseAccept': 155, 'trueReject': 45, 'falseReject': 21}
         1.25 : {'trueAccept': 173, 'falseAccept': 149, 'trueReject': 51, 'falseReject': 27}
         1.3 : {'trueAccept': 163, 'falseAccept': 143, 'trueReject': 57, 'falseReject': 37}
         1.35 : {'trueAccept': 155, 'falseAccept': 134, 'trueReject': 66, 'falseReject': 45}
         1.4 : {'trueAccept': 146, 'falseAccept': 131, 'trueReject': 69, 'falseReject': 54}
         1.45 : {'trueAccept': 140, 'falseAccept': 122, 'trueReject': 78, 'falseReject': 60}
         1.5 : {'trueAccept': 132, 'falseAccept': 114, 'trueReject': 86, 'falseReject': 68}
         1.55 : {'trueAccept': 122, 'falseAccept': 106, 'trueReject': 94, 'falseReject': 78}
         1.6 : {'trueAccept': 111, 'falseAccept': 94, 'trueReject': 106, 'falseReject': 89}
         1.65 : {'trueAccept': 104, 'falseAccept': 87, 'trueReject': 113, 'falseReject': 96}
         1.7 : {'trueAccept': 97, 'falseAccept': 81, 'trueReject': 119, 'falseReject': 103}
         1.75 : {'trueAccept': 91, 'falseAccept': 72, 'trueReject': 128, 'falseReject': 109}
         1.8 : {'trueAccept': 82, 'falseAccept': 59, 'trueReject': 141, 'falseReject': 118}
         1.85 : {'trueAccept': 74, 'falseAccept': 50, 'trueReject': 150, 'falseReject': 126}
         1.9 : {'trueAccept': 72, 'falseAccept': 44, 'trueReject': 156, 'falseReject': 128}
         1.95 : {'trueAccept': 64, 'falseAccept': 42, 'trueReject': 158, 'falseReject': 136}
         2.0 : {'trueAccept': 60, 'falseAccept': 39, 'trueReject': 161, 'falseReject': 140}
         2.05 : {'trueAccept': 53, 'falseAccept': 35, 'trueReject': 165, 'falseReject': 147}
         2.1 : {'trueAccept': 43, 'falseAccept': 30, 'trueReject': 170, 'falseReject': 157}
         2.15 : {'trueAccept': 37, 'falseAccept': 28, 'trueReject': 172, 'falseReject': 163}
         2.2 : {'trueAccept': 31, 'falseAccept': 27, 'trueReject': 173, 'falseReject': 169}
         2.25 : {'trueAccept': 26, 'falseAccept': 24, 'trueReject': 176, 'falseReject': 174}
         2.3 : {'trueAccept': 23, 'falseAccept': 21, 'trueReject': 179, 'falseReject': 177}
         2.35 : {'trueAccept': 19, 'falseAccept': 20, 'trueReject': 180, 'falseReject': 181}
         2.4 : {'trueAccept': 18, 'falseAccept': 19, 'trueReject': 181, 'falseReject': 182}
         2.45 : {'trueAccept': 15, 'falseAccept': 17, 'trueReject': 183, 'falseReject': 185}
         2.5 : {'trueAccept': 14, 'falseAccept': 16, 'trueReject': 184, 'falseReject': 186}
         2.55 : {'trueAccept': 12, 'falseAccept': 15, 'trueReject': 185, 'falseReject': 188}
         2.6 : {'trueAccept': 9, 'falseAccept': 13, 'trueReject': 187, 'falseReject': 191}
         2.65 : {'trueAccept': 9, 'falseAccept': 12, 'trueReject': 188, 'falseReject': 191}
         2.7 : {'trueAccept': 3, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 197}
         2.75 : {'trueAccept': 1, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 199}
         2.8 : {'trueAccept': 1, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 199}
         2.85 : {'trueAccept': 1, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 199}
         2.9 : {'trueAccept': 1, 'falseAccept': 8, 'trueReject': 192, 'falseReject': 199}
         2.95 : {'trueAccept': 1, 'falseAccept': 8, 'trueReject': 192, 'falseReject': 199}
         3.0 : {'trueAccept': 1, 'falseAccept': 7, 'trueReject': 193, 'falseReject': 199}
         3.05 : {'trueAccept': 1, 'falseAccept': 7, 'trueReject': 193, 'falseReject': 199}
         3.1 : {'trueAccept': 1, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 199}
         3.15 : {'trueAccept': 1, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 199}
         3.2 : {'trueAccept': 1, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 199}
         3.25 : {'trueAccept': 0, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 200}
         3.3 : {'trueAccept': 0, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 200}
         3.35 : {'trueAccept': 0, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 200}
         3.4 : {'trueAccept': 0, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 200}
         3.45 : {'trueAccept': 0, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 200}
         3.5 : {'trueAccept': 0, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 200}
         3.55 : {'trueAccept': 0, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 200}
         3.6 : {'trueAccept': 0, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 200}
         3.65 : {'trueAccept': 0, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 200}
         3.7 : {'trueAccept': 0, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 200}
         3.75 : {'trueAccept': 0, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 200}
         3.8 : {'trueAccept': 0, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 200}
         3.85 : {'trueAccept': 0, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 200}
         3.9 : {'trueAccept': 0, 'falseAccept': 0, 'trueReject': 200, 'falseReject': 200}
         3.95 : {'trueAccept': 0, 'falseAccept': 0, 'trueReject': 200, 'falseReject': 200}
7
         0.75 : {'trueAccept': 198, 'falseAccept': 194, 'trueReject': 6, 'falseReject': 2}
         0.8 : {'trueAccept': 197, 'falseAccept': 193, 'trueReject': 7, 'falseReject': 3}
         0.85 : {'trueAccept': 196, 'falseAccept': 191, 'trueReject': 9, 'falseReject': 4}
         0.9 : {'trueAccept': 195, 'falseAccept': 186, 'trueReject': 14, 'falseReject': 5}
         0.95 : {'trueAccept': 194, 'falseAccept': 184, 'trueReject': 16, 'falseReject': 6}
         1.0 : {'trueAccept': 192, 'falseAccept': 181, 'trueReject': 19, 'falseReject': 8}
         1.05 : {'trueAccept': 192, 'falseAccept': 176, 'trueReject': 24, 'falseReject': 8}
         1.1 : {'trueAccept': 189, 'falseAccept': 172, 'trueReject': 28, 'falseReject': 11}
         1.15 : {'trueAccept': 187, 'falseAccept': 168, 'trueReject': 32, 'falseReject': 13}
         1.2 : {'trueAccept': 180, 'falseAccept': 162, 'trueReject': 38, 'falseReject': 20}
         1.25 : {'trueAccept': 174, 'falseAccept': 158, 'trueReject': 42, 'falseReject': 26}
         1.3 : {'trueAccept': 168, 'falseAccept': 152, 'trueReject': 48, 'falseReject': 32}
         1.35 : {'trueAccept': 160, 'falseAccept': 142, 'trueReject': 58, 'falseReject': 40}
         1.4 : {'trueAccept': 146, 'falseAccept': 129, 'trueReject': 71, 'falseReject': 54}
         1.45 : {'trueAccept': 138, 'falseAccept': 125, 'trueReject': 75, 'falseReject': 62}
         1.5 : {'trueAccept': 131, 'falseAccept': 123, 'trueReject': 77, 'falseReject': 69}
         1.55 : {'trueAccept': 118, 'falseAccept': 116, 'trueReject': 84, 'falseReject': 82}
         1.6 : {'trueAccept': 106, 'falseAccept': 104, 'trueReject': 96, 'falseReject': 94}
         1.65 : {'trueAccept': 96, 'falseAccept': 94, 'trueReject': 106, 'falseReject': 104}
         1.7 : {'trueAccept': 85, 'falseAccept': 83, 'trueReject': 117, 'falseReject': 115}
         1.75 : {'trueAccept': 82, 'falseAccept': 78, 'trueReject': 122, 'falseReject': 118}
         1.8 : {'trueAccept': 77, 'falseAccept': 71, 'trueReject': 129, 'falseReject': 123}
         1.85 : {'trueAccept': 70, 'falseAccept': 59, 'trueReject': 141, 'falseReject': 130}
         1.9 : {'trueAccept': 64, 'falseAccept': 52, 'trueReject': 148, 'falseReject': 136}
         1.95 : {'trueAccept': 58, 'falseAccept': 46, 'trueReject': 154, 'falseReject': 142}
         2.0 : {'trueAccept': 54, 'falseAccept': 42, 'trueReject': 158, 'falseReject': 146}
         2.05 : {'trueAccept': 50, 'falseAccept': 37, 'trueReject': 163, 'falseReject': 150}
         2.1 : {'trueAccept': 47, 'falseAccept': 36, 'trueReject': 164, 'falseReject': 153}
         2.15 : {'trueAccept': 43, 'falseAccept': 34, 'trueReject': 166, 'falseReject': 157}
         2.2 : {'trueAccept': 40, 'falseAccept': 32, 'trueReject': 168, 'falseReject': 160}
         2.25 : {'trueAccept': 38, 'falseAccept': 31, 'trueReject': 169, 'falseReject': 162}
         2.3 : {'trueAccept': 35, 'falseAccept': 26, 'trueReject': 174, 'falseReject': 165}
         2.35 : {'trueAccept': 31, 'falseAccept': 24, 'trueReject': 176, 'falseReject': 169}
         2.4 : {'trueAccept': 26, 'falseAccept': 22, 'trueReject': 178, 'falseReject': 174}
         2.45 : {'trueAccept': 22, 'falseAccept': 16, 'trueReject': 184, 'falseReject': 178}
         2.5 : {'trueAccept': 18, 'falseAccept': 15, 'trueReject': 185, 'falseReject': 182}
         2.55 : {'trueAccept': 18, 'falseAccept': 12, 'trueReject': 188, 'falseReject': 182}
         2.6 : {'trueAccept': 16, 'falseAccept': 12, 'trueReject': 188, 'falseReject': 184}
         2.65 : {'trueAccept': 16, 'falseAccept': 11, 'trueReject': 189, 'falseReject': 184}
         2.7 : {'trueAccept': 15, 'falseAccept': 11, 'trueReject': 189, 'falseReject': 185}
         2.75 : {'trueAccept': 14, 'falseAccept': 11, 'trueReject': 189, 'falseReject': 186}
         2.8 : {'trueAccept': 11, 'falseAccept': 11, 'trueReject': 189, 'falseReject': 189}
         2.85 : {'trueAccept': 10, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 190}
         2.9 : {'trueAccept': 8, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 192}
         2.95 : {'trueAccept': 8, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 192}
         3.0 : {'trueAccept': 7, 'falseAccept': 6, 'trueReject': 194, 'falseReject': 193}
         3.05 : {'trueAccept': 6, 'falseAccept': 5, 'trueReject': 195, 'falseReject': 194}
         3.1 : {'trueAccept': 5, 'falseAccept': 4, 'trueReject': 196, 'falseReject': 195}
         3.15 : {'trueAccept': 5, 'falseAccept': 3, 'trueReject': 197, 'falseReject': 195}
         3.2 : {'trueAccept': 5, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 195}
         3.25 : {'trueAccept': 5, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 195}
         3.3 : {'trueAccept': 5, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 195}
         3.35 : {'trueAccept': 5, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 195}
         3.4 : {'trueAccept': 5, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 195}
         3.45 : {'trueAccept': 5, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 195}
         3.5 : {'trueAccept': 4, 'falseAccept': 2, 'trueReject': 198, 'falseReject': 196}
         3.55 : {'trueAccept': 3, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 197}
         3.6 : {'trueAccept': 2, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 198}
         3.65 : {'trueAccept': 2, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 198}
         3.7 : {'trueAccept': 1, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 199}
         3.75 : {'trueAccept': 1, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 199}
         3.8 : {'trueAccept': 1, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 199}
         3.85 : {'trueAccept': 1, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 199}
         3.9 : {'trueAccept': 1, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 199}
         3.95 : {'trueAccept': 1, 'falseAccept': 1, 'trueReject': 199, 'falseReject': 199}
8
         0.75 : {'trueAccept': 200, 'falseAccept': 197, 'trueReject': 3, 'falseReject': 0}
         0.8 : {'trueAccept': 200, 'falseAccept': 195, 'trueReject': 5, 'falseReject': 0}
         0.85 : {'trueAccept': 199, 'falseAccept': 192, 'trueReject': 8, 'falseReject': 1}
         0.9 : {'trueAccept': 199, 'falseAccept': 188, 'trueReject': 12, 'falseReject': 1}
         0.95 : {'trueAccept': 197, 'falseAccept': 183, 'trueReject': 17, 'falseReject': 3}
         1.0 : {'trueAccept': 193, 'falseAccept': 183, 'trueReject': 17, 'falseReject': 7}
         1.05 : {'trueAccept': 193, 'falseAccept': 177, 'trueReject': 23, 'falseReject': 7}
         1.1 : {'trueAccept': 189, 'falseAccept': 172, 'trueReject': 28, 'falseReject': 11}
         1.15 : {'trueAccept': 185, 'falseAccept': 163, 'trueReject': 37, 'falseReject': 15}
         1.2 : {'trueAccept': 181, 'falseAccept': 154, 'trueReject': 46, 'falseReject': 19}
         1.25 : {'trueAccept': 176, 'falseAccept': 145, 'trueReject': 55, 'falseReject': 24}
         1.3 : {'trueAccept': 168, 'falseAccept': 135, 'trueReject': 65, 'falseReject': 32}
         1.35 : {'trueAccept': 157, 'falseAccept': 131, 'trueReject': 69, 'falseReject': 43}
         1.4 : {'trueAccept': 149, 'falseAccept': 120, 'trueReject': 80, 'falseReject': 51}
         1.45 : {'trueAccept': 141, 'falseAccept': 114, 'trueReject': 86, 'falseReject': 59}
         1.5 : {'trueAccept': 129, 'falseAccept': 103, 'trueReject': 97, 'falseReject': 71}
         1.55 : {'trueAccept': 119, 'falseAccept': 100, 'trueReject': 100, 'falseReject': 81}
         1.6 : {'trueAccept': 112, 'falseAccept': 95, 'trueReject': 105, 'falseReject': 88}
         1.65 : {'trueAccept': 103, 'falseAccept': 89, 'trueReject': 111, 'falseReject': 97}
         1.7 : {'trueAccept': 94, 'falseAccept': 81, 'trueReject': 119, 'falseReject': 106}
         1.75 : {'trueAccept': 87, 'falseAccept': 74, 'trueReject': 126, 'falseReject': 113}
         1.8 : {'trueAccept': 76, 'falseAccept': 71, 'trueReject': 129, 'falseReject': 124}
         1.85 : {'trueAccept': 70, 'falseAccept': 65, 'trueReject': 135, 'falseReject': 130}
         1.9 : {'trueAccept': 69, 'falseAccept': 61, 'trueReject': 139, 'falseReject': 131}
         1.95 : {'trueAccept': 65, 'falseAccept': 55, 'trueReject': 145, 'falseReject': 135}
         2.0 : {'trueAccept': 60, 'falseAccept': 51, 'trueReject': 149, 'falseReject': 140}
         2.05 : {'trueAccept': 53, 'falseAccept': 48, 'trueReject': 152, 'falseReject': 147}
         2.1 : {'trueAccept': 45, 'falseAccept': 45, 'trueReject': 155, 'falseReject': 155}
         2.15 : {'trueAccept': 39, 'falseAccept': 39, 'trueReject': 161, 'falseReject': 161}
         2.2 : {'trueAccept': 35, 'falseAccept': 37, 'trueReject': 163, 'falseReject': 165}
         2.25 : {'trueAccept': 29, 'falseAccept': 35, 'trueReject': 165, 'falseReject': 171}
         2.3 : {'trueAccept': 27, 'falseAccept': 33, 'trueReject': 167, 'falseReject': 173}
         2.35 : {'trueAccept': 23, 'falseAccept': 29, 'trueReject': 171, 'falseReject': 177}
         2.4 : {'trueAccept': 21, 'falseAccept': 26, 'trueReject': 174, 'falseReject': 179}
         2.45 : {'trueAccept': 17, 'falseAccept': 25, 'trueReject': 175, 'falseReject': 183}
         2.5 : {'trueAccept': 15, 'falseAccept': 22, 'trueReject': 178, 'falseReject': 185}
         2.55 : {'trueAccept': 11, 'falseAccept': 21, 'trueReject': 179, 'falseReject': 189}
         2.6 : {'trueAccept': 11, 'falseAccept': 17, 'trueReject': 183, 'falseReject': 189}
         2.65 : {'trueAccept': 8, 'falseAccept': 16, 'trueReject': 184, 'falseReject': 192}
         2.7 : {'trueAccept': 8, 'falseAccept': 15, 'trueReject': 185, 'falseReject': 192}
         2.75 : {'trueAccept': 7, 'falseAccept': 14, 'trueReject': 186, 'falseReject': 193}
         2.8 : {'trueAccept': 6, 'falseAccept': 13, 'trueReject': 187, 'falseReject': 194}
         2.85 : {'trueAccept': 6, 'falseAccept': 11, 'trueReject': 189, 'falseReject': 194}
         2.9 : {'trueAccept': 5, 'falseAccept': 11, 'trueReject': 189, 'falseReject': 195}
         2.95 : {'trueAccept': 5, 'falseAccept': 11, 'trueReject': 189, 'falseReject': 195}
         3.0 : {'trueAccept': 5, 'falseAccept': 10, 'trueReject': 190, 'falseReject': 195}
         3.05 : {'trueAccept': 5, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 195}
         3.1 : {'trueAccept': 4, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 196}
         3.15 : {'trueAccept': 4, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 196}
         3.2 : {'trueAccept': 4, 'falseAccept': 9, 'trueReject': 191, 'falseReject': 196}
